timestamp,sensor_id,temperature,humidity,co2_level,location
2025-09-01 02:05:00,SENSOR_001,20.36,66.14,524.0,Building A - Floor 1 - Room 101
2025-09-01 02:10:00,SENSOR_001,21.09,62.27,645.0,Building A - Floor 1 - Room 101
2025-09-01 02:15:00,SENSOR_001,21.24,63.97,636.0,Building A - Floor 1 - Room 101
2025-09-01 02:20:00,SENSOR_001,20.7,60.15,581.0,Building A - Floor 1 - Room 101
2025-09-01 02:25:00,SENSOR_001,20.49,67.29,,Building A - Floor 1 - Room 101
2025-09-01 02:30:00,SENSOR_001,20.05,61.37,,Building A - Floor 1 - Room 101
2025-09-01 02:35:00,SENSOR_001,21.35,47.1,530.0,Building A - Floor 1 - Room 101
2025-09-01 02:40:00,SENSOR_001,21.39,50.15,589.0,Building A - Floor 1 - Room 101
2025-09-01 02:45:00,SENSOR_001,20.35,,565.0,Building A - Floor 1 - Room 101
2025-09-01 02:50:00,SENSOR_001,20.28,68.06,630.0,Building A - Floor 1 - Room 101
2025-09-01 02:55:00,SENSOR_001,20.76,61.68,479.0,Building A - Floor 1 - Room 101
2025-09-01 03:00:00,SENSOR_001,22.13,55.18,595.0,Building A - Floor 1 - Room 101
2025-09-01 03:05:00,SENSOR_001,21.55,60.09,608.0,Building A - Floor 1 - Room 101
2025-09-01 03:10:00,SENSOR_001,21.18,61.65,639.0,Building A - Floor 1 - Room 101
2025-09-01 03:15:00,SENSOR_001,21.35,64.49,675.0,Building A - Floor 1 - Room 101
2025-09-01 03:20:00,SENSOR_001,20.67,59.21,543.0,Building A - Floor 1 - Room 101
2025-09-01 03:25:00,SENSOR_001,21.9,,537.0,Building A - Floor 1 - Room 101
2025-09-01 03:30:00,SENSOR_001,21.11,67.0,528.0,Building A - Floor 1 - Room 101
2025-09-01 03:35:00,SENSOR_001,20.63,63.86,533.0,Building A - Floor 1 - Room 101
2025-09-01 03:40:00,SENSOR_001,21.27,65.08,645.0,Building A - Floor 1 - Room 101
2025-09-01 03:45:00,SENSOR_001,21.17,56.93,598.0,Building A - Floor 1 - Room 101
2025-09-01 03:50:00,SENSOR_001,21.63,61.67,482.0,Building A - Floor 1 - Room 101
2025-09-01 03:55:00,SENSOR_001,21.96,60.07,585.0,Building A - Floor 1 - Room 101
2025-09-01 04:00:00,SENSOR_001,22.69,43.39,506.0,Building A - Floor 1 - Room 101
2025-09-01 04:05:00,SENSOR_001,22.09,55.95,564.0,Building A - Floor 1 - Room 101
2025-09-01 04:10:00,SENSOR_001,21.87,56.5,563.0,Building A - Floor 1 - Room 101
2025-09-01 04:15:00,SENSOR_001,21.82,60.08,566.0,Building A - Floor 1 - Room 101
2025-09-01 04:20:00,SENSOR_001,20.67,62.55,523.0,Building A - Floor 1 - Room 101
2025-09-01 04:25:00,SENSOR_001,22.17,82.37,584.0,Building A - Floor 1 - Room 101
2025-09-01 04:30:00,SENSOR_001,22.23,49.47,600.0,Building A - Floor 1 - Room 101
2025-09-01 04:35:00,SENSOR_001,21.92,56.42,499.0,Building A - Floor 1 - Room 101
2025-09-01 04:40:00,SENSOR_001,21.53,54.34,569.0,Building A - Floor 1 - Room 101
2025-09-01 04:45:00,SENSOR_001,22.7,58.01,568.0,Building A - Floor 1 - Room 101
2025-09-01 04:50:00,SENSOR_001,21.99,51.91,590.0,Building A - Floor 1 - Room 101
2025-09-01 04:55:00,SENSOR_001,21.16,56.72,567.0,Building A - Floor 1 - Room 101
2025-09-01 05:00:00,SENSOR_001,22.67,45.48,467.0,Building A - Floor 1 - Room 101
2025-09-01 05:05:00,SENSOR_001,22.4,47.5,607.0,Building A - Floor 1 - Room 101
2025-09-01 05:10:00,SENSOR_001,22.86,57.69,,Building A - Floor 1 - Room 101
2025-09-01 05:15:00,SENSOR_001,22.49,49.1,540.0,Building A - Floor 1 - Room 101
2025-09-01 05:20:00,SENSOR_001,22.79,46.47,546.0,Building A - Floor 1 - Room 101
2025-09-01 05:25:00,SENSOR_001,22.62,53.13,534.0,Building A - Floor 1 - Room 101
2025-09-01 05:30:00,SENSOR_001,22.23,53.52,605.0,Building A - Floor 1 - Room 101
2025-09-01 05:35:00,SENSOR_001,23.01,53.99,553.0,Building A - Floor 1 - Room 101
2025-09-01 05:40:00,SENSOR_001,23.32,46.18,544.0,Building A - Floor 1 - Room 101
2025-09-01 05:45:00,SENSOR_001,23.32,48.81,607.0,Building A - Floor 1 - Room 101
2025-09-01 05:50:00,SENSOR_001,22.37,47.18,615.0,Building A - Floor 1 - Room 101
2025-09-01 05:55:00,SENSOR_001,23.08,50.99,486.0,Building A - Floor 1 - Room 101
2025-09-01 06:00:00,SENSOR_001,19.05,66.16,603.0,Building A - Floor 1 - Room 101
2025-09-01 06:05:00,SENSOR_001,23.64,51.33,452.0,Building A - Floor 1 - Room 101
2025-09-01 06:10:00,SENSOR_001,22.84,53.03,544.0,Building A - Floor 1 - Room 101
2025-09-01 06:15:00,SENSOR_001,23.07,49.72,558.0,Building A - Floor 1 - Room 101
2025-09-01 06:20:00,SENSOR_001,23.82,46.45,623.0,Building A - Floor 1 - Room 101
2025-09-01 06:25:00,SENSOR_001,23.23,54.5,594.0,Building A - Floor 1 - Room 101
2025-09-01 06:30:00,SENSOR_001,23.3,44.15,478.0,Building A - Floor 1 - Room 101
2025-09-01 06:35:00,SENSOR_001,22.48,44.54,568.0,Building A - Floor 1 - Room 101
2025-09-01 06:40:00,SENSOR_001,22.34,51.06,641.0,Building A - Floor 1 - Room 101
2025-09-01 06:45:00,SENSOR_001,23.26,38.08,576.0,Building A - Floor 1 - Room 101
2025-09-01 06:50:00,SENSOR_001,23.7,48.02,546.0,Building A - Floor 1 - Room 101
2025-09-01 06:55:00,SENSOR_001,23.28,54.43,623.0,Building A - Floor 1 - Room 101
2025-09-01 07:00:00,SENSOR_001,24.11,56.6,,Building A - Floor 1 - Room 101
2025-09-01 07:05:00,SENSOR_001,23.93,55.1,579.0,Building A - Floor 1 - Room 101
2025-09-01 07:10:00,SENSOR_001,24.12,42.62,490.0,Building A - Floor 1 - Room 101
2025-09-01 07:15:00,SENSOR_001,24.59,43.24,555.0,Building A - Floor 1 - Room 101
2025-09-01 07:20:00,SENSOR_001,23.63,42.71,662.0,Building A - Floor 1 - Room 101
2025-09-01 07:25:00,SENSOR_001,22.73,55.96,573.0,Building A - Floor 1 - Room 101
2025-09-01 07:30:00,SENSOR_001,23.03,55.96,518.0,Building A - Floor 1 - Room 101
2025-09-01 07:35:00,SENSOR_001,23.68,35.73,568.0,Building A - Floor 1 - Room 101
2025-09-01 07:40:00,SENSOR_001,23.22,61.76,507.0,Building A - Floor 1 - Room 101
2025-09-01 07:45:00,SENSOR_001,24.25,44.5,563.0,Building A - Floor 1 - Room 101
2025-09-01 07:50:00,SENSOR_001,23.04,50.52,530.0,Building A - Floor 1 - Room 101
2025-09-01 07:55:00,SENSOR_001,24.06,49.59,,Building A - Floor 1 - Room 101
2025-09-01 08:00:00,SENSOR_001,24.53,42.42,872.0,Building A - Floor 1 - Room 101
2025-09-01 08:05:00,SENSOR_001,24.06,45.01,919.0,Building A - Floor 1 - Room 101
2025-09-01 08:10:00,SENSOR_001,24.76,35.0,903.0,Building A - Floor 1 - Room 101
2025-09-01 08:15:00,SENSOR_001,24.66,37.2,1066.0,Building A - Floor 1 - Room 101
2025-09-01 08:20:00,SENSOR_001,25.47,41.09,882.0,Building A - Floor 1 - Room 101
2025-09-01 08:25:00,SENSOR_001,24.06,47.03,882.0,Building A - Floor 1 - Room 101
2025-09-01 08:30:00,SENSOR_001,24.07,51.49,809.0,Building A - Floor 1 - Room 101
2025-09-01 08:35:00,SENSOR_001,24.17,,967.0,Building A - Floor 1 - Room 101
2025-09-01 08:40:00,SENSOR_001,24.38,48.13,817.0,Building A - Floor 1 - Room 101
2025-09-01 08:45:00,SENSOR_001,23.11,46.91,845.0,Building A - Floor 1 - Room 101
2025-09-01 08:50:00,SENSOR_001,23.97,42.77,865.0,Building A - Floor 1 - Room 101
2025-09-01 08:55:00,SENSOR_001,23.84,50.88,942.0,Building A - Floor 1 - Room 101
2025-09-01 09:00:00,SENSOR_001,23.16,47.37,838.0,Building A - Floor 1 - Room 101
2025-09-01 09:05:00,SENSOR_001,24.18,46.46,987.0,Building A - Floor 1 - Room 101
2025-09-01 09:10:00,SENSOR_001,24.64,42.63,911.0,Building A - Floor 1 - Room 101
2025-09-01 09:15:00,SENSOR_001,23.78,41.22,900.0,Building A - Floor 1 - Room 101
2025-09-01 09:20:00,SENSOR_001,23.81,45.63,882.0,Building A - Floor 1 - Room 101
2025-09-01 09:25:00,SENSOR_001,23.73,39.64,872.0,Building A - Floor 1 - Room 101
2025-09-01 09:30:00,SENSOR_001,24.54,38.33,852.0,Building A - Floor 1 - Room 101
2025-09-01 09:35:00,SENSOR_001,25.21,47.05,811.0,Building A - Floor 1 - Room 101
2025-09-01 09:40:00,SENSOR_001,24.65,36.53,839.0,Building A - Floor 1 - Room 101
2025-09-01 09:45:00,SENSOR_001,28.6,35.0,961.0,Building A - Floor 1 - Room 101
2025-09-01 09:50:00,SENSOR_001,24.6,46.75,908.0,Building A - Floor 1 - Room 101
2025-09-01 09:55:00,SENSOR_001,24.89,43.25,961.0,Building A - Floor 1 - Room 101
2025-09-01 10:00:00,SENSOR_001,24.24,40.0,850.0,Building A - Floor 1 - Room 101
2025-09-01 10:05:00,SENSOR_001,24.78,41.08,829.0,Building A - Floor 1 - Room 101
2025-09-01 10:10:00,SENSOR_001,24.16,41.39,881.0,Building A - Floor 1 - Room 101
2025-09-01 10:15:00,SENSOR_001,24.44,44.37,841.0,Building A - Floor 1 - Room 101
2025-09-01 10:20:00,SENSOR_001,24.74,45.86,891.0,Building A - Floor 1 - Room 101
2025-09-01 10:25:00,SENSOR_001,23.59,42.47,802.0,Building A - Floor 1 - Room 101
2025-09-01 10:30:00,SENSOR_001,24.16,58.0,780.0,Building A - Floor 1 - Room 101
2025-09-01 10:35:00,SENSOR_001,24.94,39.22,898.0,Building A - Floor 1 - Room 101
2025-09-01 10:40:00,SENSOR_001,24.04,42.71,963.0,Building A - Floor 1 - Room 101
2025-09-01 10:45:00,SENSOR_001,24.74,48.57,900.0,Building A - Floor 1 - Room 101
2025-09-01 10:50:00,SENSOR_001,24.42,41.77,907.0,Building A - Floor 1 - Room 101
2025-09-01 10:55:00,SENSOR_001,24.07,50.69,883.0,Building A - Floor 1 - Room 101
2025-09-01 11:00:00,SENSOR_001,23.31,51.16,888.0,Building A - Floor 1 - Room 101
2025-09-01 11:05:00,SENSOR_001,24.41,43.61,809.0,Building A - Floor 1 - Room 101
2025-09-01 11:10:00,SENSOR_001,18.92,70.15,843.0,Building A - Floor 1 - Room 101
2025-09-01 11:15:00,SENSOR_001,24.26,38.1,941.0,Building A - Floor 1 - Room 101
2025-09-01 11:20:00,SENSOR_001,25.21,40.37,825.0,Building A - Floor 1 - Room 101
2025-09-01 11:25:00,SENSOR_001,23.98,43.7,864.0,Building A - Floor 1 - Room 101
2025-09-01 11:30:00,SENSOR_001,23.54,49.17,940.0,Building A - Floor 1 - Room 101
2025-09-01 11:35:00,SENSOR_001,24.15,39.01,887.0,Building A - Floor 1 - Room 101
2025-09-01 11:40:00,SENSOR_001,24.41,37.72,889.0,Building A - Floor 1 - Room 101
2025-09-01 11:45:00,SENSOR_001,24.61,35.0,864.0,Building A - Floor 1 - Room 101
2025-09-01 11:50:00,SENSOR_001,25.15,35.27,915.0,Building A - Floor 1 - Room 101
2025-09-01 11:55:00,SENSOR_001,24.09,29.17,927.0,Building A - Floor 1 - Room 101
2025-09-01 12:00:00,SENSOR_001,23.74,49.41,840.0,Building A - Floor 1 - Room 101
2025-09-01 12:05:00,SENSOR_001,23.95,37.4,813.0,Building A - Floor 1 - Room 101
2025-09-01 12:10:00,SENSOR_001,23.8,45.63,788.0,Building A - Floor 1 - Room 101
2025-09-01 12:15:00,SENSOR_001,24.63,44.95,905.0,Building A - Floor 1 - Room 101
2025-09-01 12:20:00,SENSOR_001,18.92,72.3,899.0,Building A - Floor 1 - Room 101
2025-09-01 12:25:00,SENSOR_001,24.34,46.35,1004.0,Building A - Floor 1 - Room 101
2025-09-01 12:30:00,SENSOR_001,24.28,47.77,884.0,Building A - Floor 1 - Room 101
2025-09-01 12:35:00,SENSOR_001,24.53,44.65,875.0,Building A - Floor 1 - Room 101
2025-09-01 12:40:00,SENSOR_001,23.98,47.25,893.0,Building A - Floor 1 - Room 101
2025-09-01 12:45:00,SENSOR_001,24.11,45.49,896.0,Building A - Floor 1 - Room 101
2025-09-01 12:50:00,SENSOR_001,23.13,,871.0,Building A - Floor 1 - Room 101
2025-09-01 12:55:00,SENSOR_001,24.72,46.67,842.0,Building A - Floor 1 - Room 101
2025-09-01 13:00:00,SENSOR_001,24.04,44.6,881.0,Building A - Floor 1 - Room 101
2025-09-01 13:05:00,SENSOR_001,23.73,49.76,879.0,Building A - Floor 1 - Room 101
2025-09-01 13:10:00,SENSOR_001,23.45,52.44,878.0,Building A - Floor 1 - Room 101
2025-09-01 13:15:00,SENSOR_001,23.8,43.42,920.0,Building A - Floor 1 - Room 101
2025-09-01 13:20:00,SENSOR_001,23.39,45.88,880.0,Building A - Floor 1 - Room 101
2025-09-01 13:25:00,SENSOR_001,23.52,45.85,814.0,Building A - Floor 1 - Room 101
2025-09-01 13:30:00,SENSOR_001,23.88,51.88,649.0,Building A - Floor 1 - Room 101
2025-09-01 13:35:00,SENSOR_001,23.99,40.58,870.0,Building A - Floor 1 - Room 101
2025-09-01 13:40:00,SENSOR_001,23.97,52.38,892.0,Building A - Floor 1 - Room 101
2025-09-01 13:45:00,SENSOR_001,23.34,49.28,831.0,Building A - Floor 1 - Room 101
2025-09-01 13:50:00,SENSOR_001,22.8,52.34,716.0,Building A - Floor 1 - Room 101
2025-09-01 13:55:00,SENSOR_001,23.09,69.0,857.0,Building A - Floor 1 - Room 101
2025-09-01 14:00:00,SENSOR_001,23.98,42.91,831.0,Building A - Floor 1 - Room 101
2025-09-01 14:05:00,SENSOR_001,22.98,44.17,900.0,Building A - Floor 1 - Room 101
2025-09-01 14:10:00,SENSOR_001,23.21,61.94,845.0,Building A - Floor 1 - Room 101
2025-09-01 14:15:00,SENSOR_001,23.67,43.4,876.0,Building A - Floor 1 - Room 101
2025-09-01 14:20:00,SENSOR_001,18.08,73.27,851.0,Building A - Floor 1 - Room 101
2025-09-01 14:25:00,SENSOR_001,23.63,43.53,859.0,Building A - Floor 1 - Room 101
2025-09-01 14:30:00,SENSOR_001,23.4,47.96,895.0,Building A - Floor 1 - Room 101
2025-09-01 14:35:00,SENSOR_001,23.14,48.63,848.0,Building A - Floor 1 - Room 101
2025-09-01 14:40:00,SENSOR_001,22.77,54.49,803.0,Building A - Floor 1 - Room 101
2025-09-01 14:45:00,SENSOR_001,23.19,57.12,925.0,Building A - Floor 1 - Room 101
2025-09-01 14:50:00,SENSOR_001,22.48,47.83,827.0,Building A - Floor 1 - Room 101
2025-09-01 14:55:00,SENSOR_001,23.33,46.97,869.0,Building A - Floor 1 - Room 101
2025-09-01 15:00:00,SENSOR_001,23.53,50.17,854.0,Building A - Floor 1 - Room 101
2025-09-01 15:05:00,SENSOR_001,22.82,43.24,821.0,Building A - Floor 1 - Room 101
2025-09-01 15:10:00,SENSOR_001,22.67,55.81,1223.0,Building A - Floor 1 - Room 101
2025-09-01 15:15:00,SENSOR_001,22.66,52.74,918.0,Building A - Floor 1 - Room 101
2025-09-01 15:20:00,SENSOR_001,22.37,52.4,948.0,Building A - Floor 1 - Room 101
2025-09-01 15:25:00,SENSOR_001,21.94,52.0,860.0,Building A - Floor 1 - Room 101
2025-09-01 15:30:00,SENSOR_001,21.83,55.21,902.0,Building A - Floor 1 - Room 101
2025-09-01 15:35:00,SENSOR_001,22.66,49.19,820.0,Building A - Floor 1 - Room 101
2025-09-01 15:40:00,SENSOR_001,22.46,55.04,820.0,Building A - Floor 1 - Room 101
2025-09-01 15:45:00,SENSOR_001,22.85,53.29,905.0,Building A - Floor 1 - Room 101
2025-09-01 15:50:00,SENSOR_001,23.28,61.11,810.0,Building A - Floor 1 - Room 101
2025-09-01 15:55:00,SENSOR_001,22.14,56.65,841.0,Building A - Floor 1 - Room 101
2025-09-01 16:00:00,SENSOR_001,21.49,48.4,845.0,Building A - Floor 1 - Room 101
2025-09-01 16:05:00,SENSOR_001,22.42,68.74,857.0,Building A - Floor 1 - Room 101
2025-09-01 16:10:00,SENSOR_001,21.71,67.63,916.0,Building A - Floor 1 - Room 101
2025-09-01 16:15:00,SENSOR_001,21.25,55.42,818.0,Building A - Floor 1 - Room 101
2025-09-01 16:20:00,SENSOR_001,22.32,42.17,864.0,Building A - Floor 1 - Room 101
2025-09-01 16:25:00,SENSOR_001,22.27,49.26,931.0,Building A - Floor 1 - Room 101
2025-09-01 16:30:00,SENSOR_001,21.73,56.0,894.0,Building A - Floor 1 - Room 101
2025-09-01 16:35:00,SENSOR_001,21.29,57.61,843.0,Building A - Floor 1 - Room 101
2025-09-01 16:40:00,SENSOR_001,20.72,41.57,870.0,Building A - Floor 1 - Room 101
2025-09-01 16:45:00,SENSOR_001,22.57,47.88,861.0,Building A - Floor 1 - Room 101
2025-09-01 16:50:00,SENSOR_001,21.05,55.55,909.0,Building A - Floor 1 - Room 101
2025-09-01 16:55:00,SENSOR_001,22.3,53.46,905.0,Building A - Floor 1 - Room 101
2025-09-01 17:00:00,SENSOR_001,21.29,41.15,804.0,Building A - Floor 1 - Room 101
2025-09-01 17:05:00,SENSOR_001,21.52,,866.0,Building A - Floor 1 - Room 101
2025-09-01 17:10:00,SENSOR_001,21.14,65.92,878.0,Building A - Floor 1 - Room 101
2025-09-01 17:15:00,SENSOR_001,21.1,53.84,892.0,Building A - Floor 1 - Room 101
2025-09-01 17:20:00,SENSOR_001,20.93,61.55,919.0,Building A - Floor 1 - Room 101
2025-09-01 17:25:00,SENSOR_001,22.14,55.83,941.0,Building A - Floor 1 - Room 101
2025-09-01 17:30:00,SENSOR_001,20.94,62.33,880.0,Building A - Floor 1 - Room 101
2025-09-01 17:35:00,SENSOR_001,21.26,62.28,852.0,Building A - Floor 1 - Room 101
2025-09-01 17:40:00,SENSOR_001,20.77,66.19,826.0,Building A - Floor 1 - Room 101
2025-09-01 17:45:00,SENSOR_001,22.17,61.81,791.0,Building A - Floor 1 - Room 101
2025-09-01 17:50:00,SENSOR_001,20.72,59.55,873.0,Building A - Floor 1 - Room 101
2025-09-01 17:55:00,SENSOR_001,20.99,55.88,844.0,Building A - Floor 1 - Room 101
2025-09-01 18:00:00,SENSOR_001,20.48,64.69,888.0,Building A - Floor 1 - Room 101
2025-09-01 18:05:00,SENSOR_001,20.0,82.0,892.0,Building A - Floor 1 - Room 101
2025-09-01 18:10:00,SENSOR_001,20.74,60.06,836.0,Building A - Floor 1 - Room 101
2025-09-01 18:15:00,SENSOR_001,21.12,56.43,835.0,Building A - Floor 1 - Room 101
2025-09-01 18:20:00,SENSOR_001,20.18,62.99,928.0,Building A - Floor 1 - Room 101
2025-09-01 18:25:00,SENSOR_001,20.89,46.5,877.0,Building A - Floor 1 - Room 101
2025-09-01 18:30:00,SENSOR_001,20.97,59.67,829.0,Building A - Floor 1 - Room 101
2025-09-01 18:35:00,SENSOR_001,20.79,62.45,876.0,Building A - Floor 1 - Room 101
2025-09-01 18:40:00,SENSOR_001,21.38,55.87,998.0,Building A - Floor 1 - Room 101
2025-09-01 18:45:00,SENSOR_001,20.61,62.92,901.0,Building A - Floor 1 - Room 101
2025-09-01 18:50:00,SENSOR_001,20.97,,891.0,Building A - Floor 1 - Room 101
2025-09-01 18:55:00,SENSOR_001,21.76,52.7,834.0,Building A - Floor 1 - Room 101
2025-09-01 19:00:00,SENSOR_001,21.1,56.71,451.0,Building A - Floor 1 - Room 101
2025-09-01 19:05:00,SENSOR_001,20.6,48.89,608.0,Building A - Floor 1 - Room 101
2025-09-01 19:10:00,SENSOR_001,19.93,63.1,570.0,Building A - Floor 1 - Room 101
2025-09-01 19:15:00,SENSOR_001,19.98,70.73,385.0,Building A - Floor 1 - Room 101
2025-09-01 19:20:00,SENSOR_001,20.47,66.04,603.0,Building A - Floor 1 - Room 101
2025-09-01 19:25:00,SENSOR_001,20.17,63.91,530.0,Building A - Floor 1 - Room 101
2025-09-01 19:30:00,SENSOR_001,18.56,75.0,551.0,Building A - Floor 1 - Room 101
2025-09-01 19:35:00,SENSOR_001,20.17,,574.0,Building A - Floor 1 - Room 101
2025-09-01 19:40:00,SENSOR_001,20.02,61.28,584.0,Building A - Floor 1 - Room 101
2025-09-01 19:45:00,SENSOR_001,21.57,60.81,596.0,Building A - Floor 1 - Room 101
2025-09-01 19:50:00,SENSOR_001,20.88,62.75,569.0,Building A - Floor 1 - Room 101
2025-09-01 19:55:00,SENSOR_001,20.57,63.37,495.0,Building A - Floor 1 - Room 101
2025-09-01 20:00:00,SENSOR_001,19.95,63.53,579.0,Building A - Floor 1 - Room 101
2025-09-01 20:05:00,SENSOR_001,20.04,72.55,527.0,Building A - Floor 1 - Room 101
2025-09-01 20:10:00,SENSOR_001,20.05,69.46,621.0,Building A - Floor 1 - Room 101
2025-09-01 20:15:00,SENSOR_001,19.69,70.85,561.0,Building A - Floor 1 - Room 101
2025-09-01 20:20:00,SENSOR_001,19.79,68.56,572.0,Building A - Floor 1 - Room 101
2025-09-01 20:25:00,SENSOR_001,20.19,72.65,690.0,Building A - Floor 1 - Room 101
2025-09-01 20:30:00,SENSOR_001,19.82,63.81,597.0,Building A - Floor 1 - Room 101
2025-09-01 20:35:00,SENSOR_001,20.63,,579.0,Building A - Floor 1 - Room 101
2025-09-01 20:40:00,SENSOR_001,19.16,60.0,353.0,Building A - Floor 1 - Room 101
2025-09-01 20:45:00,SENSOR_001,20.52,49.99,498.0,Building A - Floor 1 - Room 101
2025-09-01 20:50:00,SENSOR_001,20.16,70.45,542.0,Building A - Floor 1 - Room 101
2025-09-01 20:55:00,SENSOR_001,18.89,73.01,,Building A - Floor 1 - Room 101
2025-09-01 21:00:00,SENSOR_001,20.49,64.42,495.0,Building A - Floor 1 - Room 101
2025-09-01 21:05:00,SENSOR_001,19.28,64.81,613.0,Building A - Floor 1 - Room 101
2025-09-01 21:10:00,SENSOR_001,20.18,,637.0,Building A - Floor 1 - Room 101
2025-09-01 21:15:00,SENSOR_001,19.56,67.13,607.0,Building A - Floor 1 - Room 101
2025-09-01 21:20:00,SENSOR_001,19.0,66.83,619.0,Building A - Floor 1 - Room 101
2025-09-01 21:25:00,SENSOR_001,19.93,85.33,564.0,Building A - Floor 1 - Room 101
2025-09-01 21:30:00,SENSOR_001,19.56,62.51,598.0,Building A - Floor 1 - Room 101
2025-09-01 21:35:00,SENSOR_001,19.64,74.89,616.0,Building A - Floor 1 - Room 101
2025-09-01 21:40:00,SENSOR_001,20.07,70.73,571.0,Building A - Floor 1 - Room 101
2025-09-01 21:45:00,SENSOR_001,19.54,71.01,400.0,Building A - Floor 1 - Room 101
2025-09-01 21:50:00,SENSOR_001,19.37,72.85,620.0,Building A - Floor 1 - Room 101
2025-09-01 21:55:00,SENSOR_001,19.54,71.53,,Building A - Floor 1 - Room 101
2025-09-01 22:00:00,SENSOR_001,18.99,,540.0,Building A - Floor 1 - Room 101
2025-09-01 22:05:00,SENSOR_001,24.62,42.14,539.0,Building A - Floor 1 - Room 101
2025-09-01 22:10:00,SENSOR_001,19.91,71.37,561.0,Building A - Floor 1 - Room 101
2025-09-01 22:15:00,SENSOR_001,19.98,61.8,613.0,Building A - Floor 1 - Room 101
2025-09-01 22:20:00,SENSOR_001,19.46,72.82,,Building A - Floor 1 - Room 101
2025-09-01 22:25:00,SENSOR_001,18.45,73.21,510.0,Building A - Floor 1 - Room 101
2025-09-01 22:30:00,SENSOR_001,20.42,55.97,440.0,Building A - Floor 1 - Room 101
2025-09-01 22:35:00,SENSOR_001,19.48,62.06,638.0,Building A - Floor 1 - Room 101
2025-09-01 22:40:00,SENSOR_001,19.89,70.15,615.0,Building A - Floor 1 - Room 101
2025-09-01 22:45:00,SENSOR_001,19.76,68.96,527.0,Building A - Floor 1 - Room 101
2025-09-01 22:50:00,SENSOR_001,19.54,68.35,421.0,Building A - Floor 1 - Room 101
2025-09-01 22:55:00,SENSOR_001,19.12,73.8,600.0,Building A - Floor 1 - Room 101
2025-09-01 23:00:00,SENSOR_001,14.3,75.0,517.0,Building A - Floor 1 - Room 101
2025-09-01 23:05:00,SENSOR_001,18.97,69.29,553.0,Building A - Floor 1 - Room 101
2025-09-01 23:10:00,SENSOR_001,19.72,68.99,569.0,Building A - Floor 1 - Room 101
2025-09-01 23:15:00,SENSOR_001,19.24,75.0,588.0,Building A - Floor 1 - Room 101
2025-09-01 23:20:00,SENSOR_001,18.59,75.0,542.0,Building A - Floor 1 - Room 101
2025-09-01 23:25:00,SENSOR_001,19.49,73.41,573.0,Building A - Floor 1 - Room 101
2025-09-01 23:30:00,SENSOR_001,20.46,71.13,619.0,Building A - Floor 1 - Room 101
2025-09-01 23:35:00,SENSOR_001,19.96,62.9,463.0,Building A - Floor 1 - Room 101
2025-09-01 23:40:00,SENSOR_001,18.68,75.0,289.0,Building A - Floor 1 - Room 101
